snapshot_date,store_id,product_id,available_stock,on_hand_stock,reserved_stock,committed_stock,inventory_on_order,safety_stock
2025-05-16,S055,P04873,35,45,9,1,88,34
2025-10-05,S053,P00083,152,188,22,14,98,63
2025-09-24,S076,P04663,147,210,7,56,49,85
2025-05-20,S019,P00604,34,45,7,4,198,38
2025-06-28,S074,P03609,50,62,9,3,188,14
2025-02-06,S047,P04316,154,302,69,79,26,34
2025-06-17,S062,P02239,95,109,6,8,130,59
2025-04-29,S052,P03261,29,44,11,4,25,57
2025-05-24,S006,P00344,40,72,19,13,24,31
2025-03-07,S039,P03288,245,299,25,29,126,81
2025-04-12,S054,P03730,175,229,17,37,188,75
2025-04-06,S015,P04014,244,366,97,25,193,46
2025-07-01,S016,P04650,357,558,160,41,139,63
2025-01-29,S069,P03527,269,408,75,64,0,41
2025-04-08,S044,P00546,492,573,46,35,16,93
2025-04-05,S051,P02323,51,101,23,27,175,24
2025-10-10,S096,P02985,95,190,56,39,88,72
2025-09-16,S068,P02431,537,587,8,42,112,75
2025-10-07,S095,P04333,88,112,14,10,52,65
2025-10-04,S076,P01880,490,543,39,14,37,35
2025-01-22,S040,P03594,102,175,35,38,33,49
2025-04-23,S094,P02904,96,208,61,51,51,26
2025-03-22,S056,P03766,149,172,10,13,70,33
2025-12-28,S006,P00291,29,47,10,8,3,20
2025-11-16,S010,P01087,81,128,36,11,27,56
2025-09-09,S093,P04316,353,506,39,114,50,70
2025-09-14,S056,P03728,249,265,3,13,66,64
2025-04-01,S089,P02290,208,315,75,32,117,64
2025-11-05,S054,P00808,223,442,98,121,151,52
2025-05-08,S042,P00659,225,275,18,32,92,76
2025-10-02,S100,P02476,145,202,52,5,32,51
2025-10-02,S021,P02081,217,299,4,78,68,63
2025-04-04,S014,P03061,527,594,25,42,10,36
2025-08-09,S024,P03212,390,413,12,11,56,96
2025-08-27,S095,P02946,178,207,23,6,13,99
2025-11-14,S063,P04832,22,45,11,12,56,80
2025-03-29,S073,P01812,346,423,39,38,155,99
2025-05-15,S063,P04458,18,24,1,5,11,17
2025-08-31,S081,P00181,49,64,11,4,25,34
2025-04-28,S042,P01394,328,479,84,67,115,56
2025-05-05,S072,P00870,36,37,1,0,106,29
2025-01-15,S055,P02966,272,336,55,9,176,43
2025-09-22,S053,P00363,90,149,34,25,134,30
2025-06-11,S024,P01240,199,298,80,19,87,85
2025-08-07,S005,P03204,294,479,74,111,9,30
2025-12-13,S031,P01240,368,583,103,112,59,16
2025-01-24,S043,P03664,319,400,26,55,186,65
2025-05-15,S075,P04967,77,110,2,31,80,82
2025-05-11,S020,P00818,144,196,6,46,34,59
2025-05-23,S065,P00099,207,346,40,99,177,57
2025-12-12,S081,P04106,207,256,28,21,63,38
2025-03-08,S060,P04294,387,493,81,25,115,57
2025-05-15,S022,P00833,85,120,11,24,12,31
2025-07-20,S072,P00268,316,503,46,141,150,86
2025-07-18,S090,P02086,362,511,38,111,80,68
2025-04-23,S071,P01160,334,535,150,51,69,17
2025-12-20,S033,P01330,44,55,8,3,120,51
2025-09-13,S075,P01132,168,216,7,41,14,68
2025-11-10,S003,P04657,233,271,16,22,145,85
2025-07-20,S004,P04587,317,537,144,76,52,99
2025-09-03,S004,P04836,351,532,138,43,56,22
2025-02-04,S027,P03622,526,586,52,8,6,42
2025-03-18,S028,P01396,159,259,24,76,178,80
2025-09-12,S037,P02966,417,543,61,65,7,67
2025-11-10,S031,P01504,89,142,32,21,0,63
2025-02-04,S039,P00372,135,228,52,41,55,41
2025-08-07,S024,P03875,255,267,3,9,109,43
2025-01-30,S050,P03497,100,156,26,30,139,56
2025-07-21,S034,P01438,63,111,23,25,77,60
2025-03-05,S003,P04200,407,582,100,75,158,61
2025-09-15,S079,P00499,237,276,31,8,63,50
2025-02-01,S002,P00039,59,92,19,14,154,19
2025-04-11,S067,P01641,108,122,6,8,75,75
2025-09-22,S084,P01674,49,72,19,4,110,43
2025-01-22,S029,P01101,390,411,7,14,20,20
2025-12-21,S053,P02976,62,87,5,20,190,35
2025-03-13,S087,P03236,153,247,54,40,54,37
2025-08-31,S046,P01027,409,445,31,5,176,38
2025-11-04,S068,P04287,321,437,98,18,26,44
2025-06-04,S011,P01011,369,516,146,1,186,99
2025-12-03,S009,P02387,218,286,27,41,197,89
2025-11-14,S079,P03705,423,470,12,35,31,66
2025-12-10,S032,P04490,68,110,21,21,125,52
2025-02-05,S090,P02934,475,586,50,61,72,46
2025-10-20,S018,P01556,196,322,57,69,49,24
2025-09-11,S039,P03753,20,38,10,8,28,47
2025-03-12,S055,P01444,174,255,44,37,121,33
2025-12-10,S008,P00308,320,584,142,122,14,57
2025-09-16,S100,P01592,174,197,3,20,25,52
2025-11-21,S070,P01162,270,283,7,6,170,51
2025-05-17,S075,P02521,219,341,22,100,167,76
2025-10-23,S042,P02003,16,21,3,2,173,41
2025-07-12,S015,P03367,376,491,93,22,28,11
2025-02-24,S050,P03967,23,31,2,6,141,86
2025-05-21,S092,P01285,365,382,4,13,156,42
2025-02-06,S077,P03195,101,187,31,55,97,94
2025-07-03,S096,P03053,175,370,89,106,43,37
2025-07-02,S062,P03631,520,537,12,5,180,62
2025-09-14,S020,P01780,245,319,52,22,154,44
2025-01-22,S061,P00437,175,297,46,76,18,78
2025-09-10,S053,P00981,69,79,2,8,93,64
2025-06-12,S085,P03630,465,599,13,121,53,64
2025-06-08,S025,P00572,290,448,108,50,62,98
2025-03-25,S086,P02751,176,227,47,4,26,95
2025-11-07,S059,P01939,291,571,164,116,69,23
2025-06-28,S009,P00573,359,589,119,111,155,84
2025-01-03,S015,P04167,205,470,128,137,27,46
2025-09-26,S031,P00975,64,105,18,23,46,80
2025-11-13,S035,P00530,290,539,127,122,10,14
2025-01-11,S001,P03708,122,188,53,13,171,62
2025-03-12,S031,P02686,431,554,116,7,72,89
2025-10-22,S085,P03459,17,29,7,5,199,71
2025-05-13,S073,P04391,128,159,6,25,33,83
2025-04-17,S042,P04726,326,418,15,77,165,10
2025-06-21,S036,P01767,270,452,61,121,194,81
2025-11-18,S016,P02708,236,413,107,70,64,22
2025-02-13,S041,P03371,104,154,37,13,145,24
2025-06-09,S054,P02063,164,222,34,24,67,61
2025-04-17,S005,P02563,313,482,92,77,184,56
2025-09-28,S020,P02717,149,237,61,27,84,26
2025-08-10,S068,P03426,193,354,72,89,161,20
2025-02-15,S055,P01862,475,578,25,78,35,67
2025-08-02,S024,P02310,274,442,115,53,98,35
2025-03-19,S066,P04574,308,590,126,156,185,80
2025-03-24,S054,P00982,221,425,80,124,61,74
2025-10-05,S036,P04033,197,373,90,86,123,48
2025-07-26,S052,P04717,180,216,24,12,180,19
2025-03-19,S008,P02194,16,21,1,4,38,80
2025-05-29,S093,P03811,153,261,68,40,137,78
2025-10-11,S059,P03631,251,464,132,81,157,83
2025-10-12,S064,P00849,222,319,67,30,161,43
2025-01-20,S010,P00661,127,209,59,23,81,29
2025-05-25,S059,P02659,196,288,80,12,187,81
2025-09-13,S014,P01076,63,110,20,27,160,39
2025-02-04,S059,P01389,404,515,96,15,84,21
2025-04-14,S073,P04976,261,317,3,53,115,10
2025-03-05,S002,P00054,273,310,30,7,13,84
2025-05-09,S084,P04784,304,374,69,1,141,26
2025-11-09,S046,P01797,332,454,75,47,125,71
2025-01-08,S037,P03961,292,404,92,20,78,55
2025-06-07,S033,P01824,462,527,6,59,160,75
2025-02-21,S088,P03496,513,563,10,40,24,75
2025-04-12,S030,P00414,169,237,49,19,126,42
2025-09-06,S026,P03014,44,59,6,9,34,84
2025-11-07,S047,P00523,322,588,114,152,165,69
2025-08-24,S096,P02990,328,403,28,47,24,95
2025-02-05,S064,P04027,360,570,48,162,166,21
2025-05-19,S092,P00829,28,50,11,11,108,13
2025-08-14,S039,P02581,298,429,126,5,94,16
2025-09-23,S053,P00785,63,129,34,32,167,43
2025-06-13,S054,P00154,364,567,106,97,88,31
2025-04-28,S018,P00077,346,442,6,90,87,90
2025-11-21,S098,P02493,66,91,23,2,141,48
2025-09-20,S006,P00307,91,135,6,38,132,92
2025-12-21,S006,P02442,396,538,62,80,28,88
2025-01-29,S078,P01080,156,262,29,77,70,64
2025-04-17,S083,P00163,17,24,3,4,113,74
2025-08-22,S022,P03429,142,162,17,3,154,99
2025-08-01,S008,P03104,253,462,87,122,26,82
2025-05-26,S029,P02027,246,443,98,99,109,64
2025-11-14,S051,P01044,199,335,74,62,191,48
2025-07-14,S087,P01278,77,128,31,20,87,32
2025-01-18,S050,P00137,365,456,87,4,41,50
2025-09-21,S055,P01485,72,88,8,8,152,66
2025-04-05,S068,P04751,178,262,72,12,87,19
2025-11-12,S002,P01262,62,66,2,2,39,11
2025-08-14,S083,P03798,145,219,43,31,140,65
2025-09-11,S045,P01127,234,257,9,14,155,63
2025-02-09,S037,P00012,451,583,116,16,157,45
2025-05-04,S045,P02604,199,209,2,8,51,52
2025-08-20,S042,P01061,179,284,77,28,16,15
2025-12-07,S041,P04658,36,42,5,1,88,66
2025-07-25,S047,P00545,288,349,25,36,184,45
2025-11-01,S090,P03854,276,311,32,3,120,43
2025-12-28,S005,P02123,268,500,102,130,20,21
2025-08-16,S027,P01811,309,454,14,131,162,74
2025-11-21,S084,P03728,236,321,3,82,32,19
2025-10-27,S031,P00677,237,417,77,103,93,57
2025-01-22,S028,P02547,123,211,34,54,67,18
2025-12-16,S034,P02204,40,52,2,10,67,96
2025-08-14,S097,P00424,214,337,23,100,52,83
2025-06-30,S043,P04518,177,220,21,22,189,60
2025-02-22,S040,P00812,184,352,72,96,28,87
2025-01-16,S073,P02949,203,425,120,102,96,37
2025-11-27,S019,P04506,209,281,2,70,99,57
2025-06-09,S008,P00246,31,39,0,8,37,93
2025-09-07,S003,P02705,46,63,8,9,177,33
2025-07-22,S001,P03270,494,527,21,12,130,54
2025-06-18,S090,P03629,121,165,2,42,164,73
2025-02-19,S006,P02426,13,22,4,5,11,85
2025-02-13,S051,P04209,311,402,74,17,103,21
2025-12-11,S087,P00582,334,540,110,96,199,98
2025-05-11,S014,P04855,198,370,110,62,100,79
2025-02-28,S036,P00338,339,429,17,73,3,67
2025-08-29,S095,P00897,94,131,21,16,74,68
2025-07-23,S073,P03343,298,355,7,50,24,58
2025-11-27,S032,P00861,286,352,9,57,164,98
2025-03-19,S079,P01595,112,131,4,15,78,27
2025-05-11,S080,P03134,139,247,39,69,0,36
2025-01-11,S015,P03893,382,582,91,109,157,63
2025-11-23,S097,P01753,258,439,125,56,16,24
2025-02-06,S056,P02548,258,353,47,48,62,29
2025-01-12,S036,P02348,217,273,8,48,60,43
2025-05-04,S087,P03150,157,247,57,33,95,64
2025-06-02,S028,P04928,279,495,111,105,141,31
2025-05-09,S002,P00722,123,250,74,53,58,38
2025-04-26,S098,P03791,187,297,80,30,122,81
2025-05-12,S090,P00353,255,407,102,50,23,35
2025-09-13,S044,P04796,56,83,17,10,188,88
2025-11-11,S004,P04588,399,561,80,82,176,23
2025-12-24,S013,P00015,15,21,5,1,163,19
2025-10-25,S037,P03635,76,115,28,11,137,93
2025-01-08,S040,P01609,85,99,2,12,57,21
2025-02-20,S030,P01569,224,270,18,28,151,35
2025-01-21,S100,P04095,103,192,48,41,61,86
2025-04-12,S073,P00731,171,314,50,93,59,72
2025-06-13,S059,P02059,532,588,4,52,159,28
2025-02-01,S022,P04608,322,385,22,41,36,32
2025-11-29,S023,P00447,165,215,41,9,48,43
2025-12-20,S033,P03684,303,504,125,76,145,66
2025-02-09,S086,P03335,79,94,9,6,3,47
2025-02-16,S004,P00922,112,161,43,6,41,34
2025-04-18,S088,P03602,470,547,47,30,79,91
2025-06-18,S017,P02594,83,140,35,22,112,74
2025-04-30,S011,P00009,54,74,9,11,75,28
2025-12-08,S021,P02799,211,291,32,48,157,78
2025-05-22,S017,P01969,164,329,94,71,130,47
2025-07-23,S014,P01470,180,325,61,84,182,25
2025-11-17,S073,P03424,413,560,74,73,14,82
2025-12-20,S037,P04780,371,529,93,65,177,64
2025-01-04,S014,P03380,542,581,25,14,199,73
2025-04-30,S098,P02393,56,69,0,13,181,11
2025-04-17,S001,P03999,221,450,121,108,192,58
2025-08-17,S061,P00667,312,457,112,33,64,96
2025-03-07,S078,P00773,254,350,92,4,62,26
2025-10-17,S016,P00705,123,169,13,33,190,14
2025-10-20,S046,P02395,235,322,12,75,124,46
2025-02-02,S075,P01044,56,95,26,13,119,37
2025-03-07,S074,P04575,202,236,29,5,57,86
2025-01-18,S042,P01533,72,116,32,12,112,23
2025-11-22,S089,P03827,161,234,8,65,157,95
2025-04-12,S011,P04447,217,334,89,28,145,70
2025-07-05,S003,P01522,300,519,138,81,122,15
2025-07-25,S019,P00204,74,105,29,2,74,85
2025-03-01,S049,P00478,327,415,49,39,143,10
2025-12-25,S076,P04530,205,310,18,87,156,60
2025-03-15,S076,P04646,200,253,37,16,109,98
2025-03-22,S081,P01078,67,107,23,17,173,27
2025-10-31,S084,P01041,432,595,13,150,31,80
2025-05-08,S018,P02207,366,506,126,14,73,31
2025-05-13,S044,P00292,250,283,0,33,50,66
2025-12-20,S078,P02313,308,498,43,147,192,61
2025-08-30,S015,P01735,400,471,37,34,145,59
2025-01-04,S098,P03247,354,451,73,24,177,24
2025-09-08,S091,P03108,115,150,4,31,46,19
2025-03-14,S026,P03517,49,50,1,0,77,56
2025-01-06,S082,P01296,344,467,13,110,166,93
2025-06-21,S027,P00544,86,143,33,24,70,26
2025-04-03,S081,P03491,371,416,43,2,108,56
2025-12-30,S043,P04346,378,478,12,88,114,16
2025-11-17,S082,P02406,366,565,54,145,182,23
2025-03-04,S053,P01642,520,594,45,29,71,91
2025-04-08,S020,P02813,466,565,83,16,188,43
2025-02-18,S032,P03662,235,314,0,79,101,31
2025-08-05,S098,P00701,126,213,56,31,56,26
2025-02-25,S038,P04350,32,53,10,11,133,43
2025-10-18,S082,P03339,378,439,25,36,24,82
2025-12-02,S092,P03074,182,249,64,3,122,48
2025-04-20,S097,P04964,144,236,30,62,112,29
2025-05-13,S063,P02915,358,527,130,39,104,88
2025-06-01,S007,P01053,242,543,161,140,167,41
2025-04-15,S052,P01036,147,250,54,49,163,74
2025-12-31,S099,P02749,146,155,8,1,11,22
2025-09-25,S081,P00215,143,347,102,102,83,54
2025-10-08,S075,P04649,175,224,3,46,129,68
2025-01-12,S046,P02844,285,378,14,79,168,97
2025-02-21,S073,P03927,151,298,77,70,41,60
2025-01-20,S044,P02821,72,85,2,11,126,98
2025-06-30,S094,P04804,122,142,19,1,48,40
2025-09-14,S007,P04873,92,174,39,43,56,59
2025-01-19,S042,P00768,97,145,15,33,138,87
2025-08-26,S062,P00488,256,335,38,41,128,79
2025-05-10,S028,P01415,184,286,74,28,192,20
2025-03-12,S085,P03319,264,348,3,81,139,57
2025-12-03,S074,P02504,220,321,47,54,40,67
2025-01-03,S004,P04138,351,574,95,128,111,88
2025-05-18,S075,P00545,373,484,78,33,33,91
2025-06-25,S099,P01845,483,534,28,23,111,53
2025-06-17,S016,P03489,61,65,0,4,146,65
2025-05-25,S100,P01754,59,72,1,12,6,83
2025-07-14,S088,P03143,44,47,3,0,84,69
2025-06-21,S078,P01604,388,453,3,62,178,67
2025-12-22,S099,P01471,20,23,2,1,75,77
2025-05-13,S042,P02985,427,520,17,76,55,64
2025-01-03,S074,P00213,212,402,82,108,99,52
2025-05-29,S082,P02120,51,70,2,17,156,21
2025-05-13,S012,P04663,54,76,1,21,46,10
2025-04-09,S075,P00074,329,364,33,2,35,86
2025-04-22,S011,P00760,126,143,14,3,68,58
2025-11-20,S055,P00733,30,46,8,8,91,52
2025-01-03,S089,P04599,400,596,46,150,97,43
2025-12-29,S052,P01175,468,501,32,1,179,46
2025-06-24,S100,P01554,318,400,49,33,41,48
2025-02-12,S024,P01849,389,578,104,85,30,39
2025-04-20,S054,P03716,81,113,30,2,32,35
2025-11-12,S072,P03876,123,191,20,48,140,56
2025-09-28,S034,P02885,274,574,162,138,28,46
2025-11-07,S018,P01860,27,55,14,14,102,51
2025-08-26,S086,P02125,359,599,164,76,14,73
2025-06-19,S062,P04248,24,36,9,3,65,90
2025-05-07,S002,P03501,104,125,12,9,192,18
2025-08-20,S004,P04762,204,386,99,83,176,57
2025-04-08,S009,P03089,272,355,17,66,172,61
2025-01-21,S027,P01601,79,167,45,43,187,47
2025-11-18,S028,P02556,235,401,118,48,55,46
2025-07-08,S091,P04387,214,314,44,56,190,63
2025-06-04,S066,P01298,98,148,42,8,161,58
2025-04-18,S057,P03173,285,416,115,16,182,44
2025-12-16,S063,P04210,115,152,6,31,47,65
2025-11-24,S008,P01949,340,404,49,15,161,64
2025-02-21,S017,P02127,70,96,15,11,5,56
2025-10-22,S078,P00937,480,556,46,30,97,69
2025-08-05,S084,P01616,296,360,31,33,180,71
2025-08-14,S060,P02453,115,198,26,57,5,77
2025-08-09,S097,P00566,151,179,7,21,95,45
2025-07-31,S085,P01384,119,221,65,37,145,11
2025-02-28,S062,P01232,100,107,4,3,11,54
2025-06-20,S099,P00323,248,342,70,24,148,19
2025-02-16,S073,P00592,31,35,1,3,38,27
2025-04-09,S062,P01619,232,429,111,86,16,45
2025-12-30,S039,P00261,140,211,43,28,110,25
2025-01-06,S069,P01663,63,112,32,17,68,68
2025-05-08,S080,P03206,218,303,15,70,49,14
2025-10-10,S072,P00322,72,104,3,29,128,76
2025-01-25,S100,P03670,375,423,21,27,180,28
2025-04-07,S092,P00921,312,428,92,24,2,24
2025-11-22,S093,P00975,212,388,77,99,29,25
2025-12-14,S010,P00080,131,234,66,37,109,55
2025-08-19,S005,P03774,215,396,76,105,148,72
2025-06-26,S015,P00818,350,448,4,94,160,70
2025-08-16,S072,P00474,385,576,84,107,40,10
2025-09-14,S072,P04899,196,311,64,51,81,47
2025-01-16,S054,P03733,37,64,16,11,187,26
2025-01-19,S099,P03735,325,406,3,78,11,10
2025-07-20,S012,P04022,302,497,86,109,1,75
2025-03-27,S061,P01819,234,267,33,0,12,88
2025-04-15,S040,P02317,203,412,120,89,133,35
2025-02-24,S063,P04349,305,414,18,91,28,98
2025-12-08,S030,P02894,134,148,11,3,10,31
2025-01-11,S032,P03584,113,180,41,26,18,25
2025-04-09,S056,P01283,387,592,87,118,8,76
2025-08-21,S045,P02458,423,578,41,114,164,98
2025-05-12,S065,P00010,297,409,13,99,162,38
2025-12-07,S035,P03379,34,46,3,9,154,92
2025-04-14,S043,P01268,195,376,108,73,138,73
2025-03-13,S027,P03824,283,585,161,141,98,87
2025-07-23,S005,P04194,46,61,6,9,151,14
2025-12-05,S047,P04682,337,402,58,7,182,74
2025-04-04,S092,P01027,23,33,7,3,57,90
2025-11-04,S008,P03943,332,443,3,108,103,76
2025-05-08,S017,P03267,165,282,55,62,107,49
2025-02-20,S091,P01423,336,580,140,104,86,93
2025-11-19,S050,P02535,330,453,78,45,167,40
2025-04-18,S058,P04820,363,526,98,65,130,93
2025-06-17,S072,P04877,85,134,21,28,60,81
2025-08-02,S022,P02829,243,323,14,66,61,55
2025-08-26,S077,P01049,354,494,120,20,177,98
2025-08-06,S026,P02824,101,147,3,43,194,37
2025-01-10,S035,P01199,84,102,0,18,177,51
2025-05-19,S059,P00431,400,572,64,108,24,14
2025-01-06,S001,P03368,103,122,8,11,44,95
2025-10-29,S012,P01027,215,395,104,76,139,19
2025-10-06,S060,P03228,333,483,59,91,191,29
2025-09-03,S006,P01218,142,219,41,36,82,43
2025-06-25,S005,P03687,247,324,44,33,70,81
2025-03-31,S021,P02917,272,491,82,137,104,39
2025-01-01,S077,P03308,54,75,13,8,167,83
2025-06-29,S085,P03611,270,376,27,79,121,83
2025-04-30,S028,P01720,169,197,7,21,84,26
2025-01-16,S080,P00608,224,243,1,18,78,76
2025-07-08,S025,P01603,310,530,127,93,30,86
2025-04-08,S011,P01053,247,412,117,48,121,19
2025-02-09,S033,P00498,371,578,149,58,120,14
2025-04-09,S073,P02929,286,474,68,120,54,77
2025-06-06,S047,P02553,213,296,49,34,15,48
2025-12-12,S007,P04360,348,439,78,13,102,63
2025-11-18,S033,P01234,234,487,139,114,66,26
2025-03-28,S013,P02687,408,498,88,2,184,22
2025-03-03,S065,P02525,158,202,25,19,94,67
2025-10-03,S011,P03775,251,411,53,107,31,13
2025-09-28,S052,P02450,114,188,35,39,145,32
2025-06-21,S041,P03715,337,356,3,16,155,85
2025-07-20,S064,P02236,334,529,67,128,135,92
2025-03-17,S052,P04349,369,523,132,22,133,46
2025-12-20,S066,P03466,226,441,87,128,120,62
2025-05-05,S040,P04975,215,344,92,37,27,18
2025-09-17,S035,P02576,89,104,12,3,191,28
2025-06-28,S017,P03547,224,313,11,78,56,57
2025-11-25,S069,P01404,94,148,27,27,182,71
2025-04-11,S074,P00935,78,185,54,53,89,23
2025-04-12,S012,P01582,164,279,43,72,84,35
2025-06-05,S089,P00224,349,583,114,120,193,37
2025-03-26,S059,P02337,405,486,34,47,107,82
2025-12-18,S076,P04303,223,347,32,92,71,27
2025-06-18,S046,P00136,179,206,4,23,169,59
2025-02-21,S014,P00004,544,592,14,34,168,52
2025-03-22,S086,P03215,201,463,131,131,147,16
2025-03-27,S028,P03385,441,594,105,48,133,71
2025-10-21,S058,P00823,307,476,45,124,83,25
2025-04-14,S050,P01168,144,268,47,77,160,28
2025-02-06,S082,P02078,158,300,76,66,38,23
2025-05-27,S051,P03173,81,95,6,8,77,31
2025-03-17,S096,P02428,205,321,84,32,154,77
2025-11-26,S071,P01626,253,451,89,109,119,60
2025-01-02,S074,P01999,105,155,6,44,182,87
2025-03-31,S098,P04679,94,188,47,47,137,44
2025-08-23,S037,P01097,188,396,100,108,2,53
2025-05-24,S042,P01083,432,490,51,7,199,95
2025-04-24,S048,P04804,294,356,43,19,156,10
2025-02-20,S038,P02764,112,157,31,14,84,66
2025-12-10,S068,P02833,169,287,60,58,17,29
2025-03-21,S098,P03385,144,203,2,57,20,29
2025-03-19,S075,P01727,182,240,52,6,69,73
2025-11-27,S037,P02436,258,424,98,68,183,51
2025-03-01,S086,P00963,279,383,50,54,144,21
2025-12-18,S044,P00819,496,582,52,34,53,51
2025-10-03,S008,P03372,432,454,16,6,22,91
2025-09-28,S057,P02569,396,493,64,33,103,56
2025-06-16,S019,P03072,469,547,33,45,109,81
2025-10-09,S047,P00618,128,195,19,48,72,65
2025-03-26,S071,P00915,270,485,126,89,95,19
2025-03-18,S009,P03907,127,154,5,22,55,14
2025-06-18,S039,P04267,124,202,34,44,153,12
2025-11-19,S055,P04095,23,31,7,1,106,96
2025-04-08,S058,P02888,190,207,11,6,90,17
2025-02-17,S043,P03705,73,101,8,20,61,91
2025-02-24,S013,P02443,367,529,132,30,87,86
2025-09-01,S089,P04877,271,307,4,32,169,80
2025-05-24,S034,P00733,168,287,52,67,40,97
2025-11-14,S049,P04629,406,530,86,38,77,97
2025-08-20,S017,P01675,323,430,50,57,74,24
2025-05-27,S015,P02284,235,280,23,22,125,46
2025-04-12,S036,P01846,101,173,30,42,194,27
2025-06-27,S093,P03622,291,461,102,68,153,27
2025-07-13,S021,P04570,183,275,40,52,20,24
2025-10-05,S016,P00099,33,43,10,0,41,53
2025-06-30,S078,P02580,168,246,12,66,142,87
2025-11-19,S018,P03511,325,385,59,1,7,73
2025-06-30,S065,P01676,269,367,52,46,126,41
2025-12-08,S064,P02265,136,191,40,15,118,22
2025-04-29,S001,P01222,162,234,17,55,198,36
2025-09-07,S030,P02136,301,326,12,13,129,49
2025-03-10,S045,P03242,293,429,48,88,184,53
2025-01-20,S066,P00329,167,224,53,4,2,12
2025-07-14,S094,P00913,361,559,165,33,152,73
2025-11-17,S075,P02463,233,358,82,43,9,65
2025-01-02,S056,P03665,217,390,64,109,143,88
2025-11-19,S040,P01166,319,395,58,18,65,34
2025-06-29,S004,P04705,238,281,42,1,117,58
2025-06-22,S084,P03191,137,305,88,80,2,52
2025-04-05,S016,P00532,439,506,40,27,1,58
2025-05-10,S099,P00214,73,103,10,20,166,39
2025-05-06,S027,P04453,122,217,54,41,62,46
2025-01-12,S029,P02820,22,27,1,4,147,78
2025-05-04,S084,P02838,249,408,49,110,46,73
2025-10-01,S046,P03646,476,556,71,9,53,30
2025-05-19,S015,P00616,288,410,84,38,93,14
2025-12-04,S091,P04981,143,315,91,81,76,13
2025-06-26,S098,P01673,261,390,108,21,107,74
2025-07-11,S098,P01735,468,595,89,38,7,84
2025-03-10,S038,P03015,193,449,129,127,100,25
2025-06-21,S039,P00958,112,224,55,57,175,17
2025-12-29,S056,P00403,69,138,29,40,93,53
2025-08-08,S051,P01024,342,446,64,40,49,34
2025-10-14,S036,P02520,68,127,33,26,198,74
2025-12-02,S092,P03503,96,118,19,3,74,90
2025-12-17,S062,P02632,68,84,5,11,30,61
2025-12-26,S048,P01472,50,73,17,6,38,20
2025-04-15,S067,P01296,61,132,34,37,153,48
2025-01-20,S029,P04290,338,462,84,40,181,10
2025-10-24,S039,P03175,227,312,40,45,62,11
2025-06-08,S018,P04676,360,463,21,82,96,55
2025-04-14,S028,P00036,33,42,2,7,104,36
2025-12-03,S077,P03246,335,496,70,91,141,94
2025-03-23,S015,P00577,135,242,41,66,178,47
2025-03-21,S062,P02747,313,413,14,86,190,51
2025-06-21,S006,P03740,324,451,8,119,65,66
2025-11-23,S064,P01098,304,451,85,62,150,88
2025-07-04,S073,P02439,214,255,18,23,106,97
2025-05-22,S049,P03185,418,599,127,54,27,24
2025-12-06,S053,P04707,111,138,25,2,126,37
2025-01-28,S057,P03542,145,223,57,21,193,30
2025-04-25,S021,P02750,267,400,112,21,144,48
2025-01-30,S015,P03627,437,562,18,107,82,48
2025-03-28,S030,P01793,232,471,120,119,101,12
2025-12-25,S086,P01011,398,594,131,65,44,38
2025-04-30,S006,P00071,274,411,102,35,176,30
2025-09-14,S035,P04478,92,129,16,21,99,84
2025-02-16,S093,P01013,251,439,93,95,63,58
2025-03-06,S079,P03179,115,202,54,33,193,24
2025-08-27,S010,P03257,183,325,62,80,24,90
2025-10-08,S038,P04708,286,432,106,40,154,14
2025-12-01,S083,P00683,405,587,14,168,26,51
2025-03-15,S073,P04623,351,492,58,83,9,38
2025-03-05,S032,P03318,74,128,26,28,193,13
2025-06-04,S091,P03399,215,244,1,28,24,90
2025-05-09,S092,P00380,126,147,14,7,189,85
2025-05-02,S086,P03319,80,110,14,16,114,86
2025-09-12,S024,P03520,351,382,15,16,103,73
2025-11-02,S003,P03318,100,140,36,4,147,33
2025-10-24,S065,P03172,256,353,44,53,127,46
