product_id,product_name,category,subcategory,brand,unit_cost,unit_price,size,color
P04636,Product 4636,Footwear,Bags,BrandA,32.86,194.45,L,Black
P04637,Product 4637,Footwear,Bags,BrandC,101.73,299.43,M,Blue
P04638,Product 4638,Footwear,Caps,BrandB,88.31,142.33,L,Blue
P04639,Product 4639,Footwear,Bags,BrandB,50.71,133.24,L,Red
P04640,Product 4640,Apparel,Caps,BrandB,79.38,114.44,S,Black
P04641,Product 4641,Footwear,Bags,BrandC,40.7,114.87,S,Blue
P04642,Product 4642,Footwear,Shoes,BrandC,130.24,89.97,L,Blue
P04643,Product 4643,Accessories,Caps,BrandA,50.5,294.38,S,Black
P04644,Product 4644,Footwear,Bags,BrandA,40.55,262.53,S,Black
P04645,Product 4645,Footwear,Shoes,BrandC,114.02,101.84,S,Black
P04646,Product 4646,Accessories,Bags,BrandA,7.55,98.52,M,Red
P04647,Product 4647,Accessories,Shoes,BrandB,43.86,40.02,L,Blue
P04648,Product 4648,Apparel,Shoes,BrandB,59.43,264.34,L,Red
P04649,Product 4649,Accessories,Bags,BrandC,132.92,117.81,L,Black
P04650,Product 4650,Apparel,Bags,BrandB,142.81,176.06,S,Black
P04651,Product 4651,Accessories,Shoes,BrandC,108.89,271.11,S,Blue
P04652,Product 4652,Accessories,Shoes,BrandB,76.42,128.35,S,Red
P04653,Product 4653,Apparel,Shoes,BrandC,97.89,243.99,M,Red
P04654,Product 4654,Accessories,Caps,BrandB,65.03,134.78,S,Red
P04655,Product 4655,Apparel,Shoes,BrandB,48.33,213.27,M,Black
P04656,Product 4656,Accessories,Caps,BrandA,142.85,135.04,L,Blue
P04657,Product 4657,Footwear,Shoes,BrandA,21.73,123.9,S,Red
P04658,Product 4658,Accessories,Caps,BrandA,55.23,297.31,M,Black
P04659,Product 4659,Apparel,Shoes,BrandA,135.37,187.58,M,Black
P04660,Product 4660,Accessories,Shoes,BrandA,109.86,116.54,S,Red
P04661,Product 4661,Apparel,Shoes,BrandA,9.22,84.77,M,Blue
P04662,Product 4662,Apparel,Bags,BrandC,8.35,21.53,S,Blue
P04663,Product 4663,Footwear,Bags,BrandC,79.89,214.9,M,Red
P04664,Product 4664,Footwear,Shoes,BrandA,75.22,117.93,L,Black
P04665,Product 4665,Apparel,Caps,BrandC,69.23,248.16,L,Black
P04666,Product 4666,Accessories,Caps,BrandA,48.84,115.52,L,Red
P04667,Product 4667,Apparel,Shoes,BrandC,148.06,118.27,S,Black
P04668,Product 4668,Apparel,Bags,BrandB,44.44,235.96,L,Black
P04669,Product 4669,Accessories,Caps,BrandC,76.06,151.95,L,Red
P04670,Product 4670,Accessories,Bags,BrandC,63.71,266.62,L,Black
P04671,Product 4671,Accessories,Caps,BrandC,29.69,181.14,S,Red
P04672,Product 4672,Accessories,Shoes,BrandB,34.38,79.79,M,Red
P04673,Product 4673,Apparel,Bags,BrandA,138.15,174.8,S,Red
P04674,Product 4674,Apparel,Caps,BrandC,129.45,11.16,S,Black
P04675,Product 4675,Footwear,Shoes,BrandC,33.86,100.6,L,Red
P04676,Product 4676,Apparel,Shoes,BrandB,131.97,70.31,M,Black
P04677,Product 4677,Accessories,Shoes,BrandA,35.33,199.71,L,Red
P04678,Product 4678,Footwear,Bags,BrandC,95.85,49.45,L,Blue
P04679,Product 4679,Accessories,Bags,BrandB,16.79,94.13,S,Black
P04680,Product 4680,Apparel,Shoes,BrandA,132.65,106.08,S,Black
P04681,Product 4681,Footwear,Bags,BrandA,12.47,10.96,S,Black
P04682,Product 4682,Accessories,Caps,BrandC,85.47,23.56,L,Blue
P04683,Product 4683,Footwear,Shoes,BrandC,118.06,100.23,M,Red
P04684,Product 4684,Footwear,Shoes,BrandC,21.94,74.48,M,Blue
P04685,Product 4685,Apparel,Bags,BrandC,63.65,43.9,L,Red
P04686,Product 4686,Accessories,Shoes,BrandB,11.08,54.71,M,Red
P04687,Product 4687,Footwear,Caps,BrandB,104.0,252.31,L,Red
P04688,Product 4688,Footwear,Bags,BrandC,49.58,208.16,M,Red
P04689,Product 4689,Accessories,Bags,BrandA,86.11,150.39,L,Red
P04690,Product 4690,Footwear,Shoes,BrandC,140.25,273.57,M,Blue
P04691,Product 4691,Footwear,Shoes,BrandA,49.35,18.57,S,Black
P04692,Product 4692,Footwear,Shoes,BrandA,12.05,110.03,S,Blue
P04693,Product 4693,Accessories,Bags,BrandA,102.97,248.78,S,Black
P04694,Product 4694,Accessories,Shoes,BrandB,119.09,192.2,S,Black
P04695,Product 4695,Accessories,Caps,BrandA,143.89,294.69,L,Black
P04696,Product 4696,Accessories,Shoes,BrandA,27.88,283.91,M,Blue
P04697,Product 4697,Apparel,Shoes,BrandB,61.86,59.28,L,Red
P04698,Product 4698,Footwear,Bags,BrandA,127.4,291.88,S,Red
P04699,Product 4699,Accessories,Shoes,BrandA,122.0,284.21,M,Black
P04700,Product 4700,Footwear,Bags,BrandC,95.6,118.35,L,Red
P04701,Product 4701,Footwear,Shoes,BrandA,44.06,295.04,S,Red
P04702,Product 4702,Apparel,Caps,BrandA,46.19,20.39,M,Blue
P04703,Product 4703,Accessories,Caps,BrandA,22.98,201.62,M,Red
P04704,Product 4704,Accessories,Bags,BrandA,138.67,87.18,S,Red
P04705,Product 4705,Footwear,Bags,BrandA,30.08,47.54,S,Blue
P04706,Product 4706,Accessories,Shoes,BrandB,88.07,177.49,M,Red
P04707,Product 4707,Footwear,Shoes,BrandA,89.73,98.84,S,Black
P04708,Product 4708,Footwear,Caps,BrandA,58.59,203.38,L,Blue
P04709,Product 4709,Apparel,Shoes,BrandB,56.12,166.59,S,Red
P04710,Product 4710,Apparel,Caps,BrandB,101.95,123.85,S,Red
P04711,Product 4711,Apparel,Bags,BrandA,61.3,62.73,S,Blue
P04712,Product 4712,Footwear,Shoes,BrandA,41.99,184.36,M,Black
P04713,Product 4713,Accessories,Bags,BrandA,62.87,250.48,M,Blue
P04714,Product 4714,Apparel,Shoes,BrandC,122.11,184.0,S,Black
P04715,Product 4715,Accessories,Caps,BrandC,145.14,187.05,M,Blue
P04716,Product 4716,Apparel,Bags,BrandA,97.21,158.43,S,Red
P04717,Product 4717,Apparel,Bags,BrandB,118.4,122.59,L,Blue
P04718,Product 4718,Footwear,Shoes,BrandA,82.26,142.66,M,Blue
P04719,Product 4719,Apparel,Bags,BrandB,95.6,296.97,S,Black
P04720,Product 4720,Apparel,Caps,BrandB,148.27,227.4,M,Blue
P04721,Product 4721,Footwear,Bags,BrandB,68.57,134.86,L,Black
P04722,Product 4722,Accessories,Bags,BrandA,14.61,142.62,L,Blue
P04723,Product 4723,Apparel,Shoes,BrandA,143.77,154.89,S,Red
P04724,Product 4724,Footwear,Bags,BrandB,119.99,201.2,M,Blue
P04725,Product 4725,Apparel,Shoes,BrandC,62.76,145.13,L,Red
P04726,Product 4726,Footwear,Shoes,BrandC,147.45,208.99,M,Black
P04727,Product 4727,Accessories,Bags,BrandC,55.1,105.46,S,Black
P04728,Product 4728,Accessories,Caps,BrandB,58.96,129.09,L,Black
P04729,Product 4729,Footwear,Shoes,BrandA,93.41,260.58,L,Black
P04730,Product 4730,Footwear,Bags,BrandB,44.78,105.38,M,Blue
P04731,Product 4731,Footwear,Shoes,BrandC,106.29,289.69,L,Blue
P04732,Product 4732,Accessories,Caps,BrandA,27.16,60.03,S,Blue
P04733,Product 4733,Apparel,Caps,BrandB,20.66,80.09,S,Red
P04734,Product 4734,Accessories,Shoes,BrandB,82.56,144.47,L,Blue
P04735,Product 4735,Footwear,Caps,BrandC,85.55,241.25,S,Red
P04736,Product 4736,Footwear,Bags,BrandB,20.46,222.16,L,Red
P04737,Product 4737,Accessories,Bags,BrandA,144.81,60.6,L,Blue
P04738,Product 4738,Footwear,Shoes,BrandC,88.13,78.64,L,Red
P04739,Product 4739,Accessories,Caps,BrandC,26.9,176.83,L,Black
P04740,Product 4740,Footwear,Bags,BrandA,50.16,95.6,M,Blue
P04741,Product 4741,Apparel,Bags,BrandC,121.03,132.47,L,Blue
P04742,Product 4742,Apparel,Bags,BrandB,80.87,151.11,S,Red
P04743,Product 4743,Footwear,Shoes,BrandB,32.28,182.33,M,Blue
P04744,Product 4744,Accessories,Shoes,BrandC,19.91,82.8,S,Blue
P04745,Product 4745,Apparel,Bags,BrandA,67.46,57.31,L,Red
P04746,Product 4746,Accessories,Bags,BrandB,53.93,125.58,S,Blue
P04747,Product 4747,Footwear,Caps,BrandA,100.11,33.79,M,Blue
P04748,Product 4748,Accessories,Caps,BrandB,139.16,162.76,S,Blue
P04749,Product 4749,Apparel,Caps,BrandB,40.92,253.49,M,Red
P04750,Product 4750,Accessories,Shoes,BrandC,129.01,44.5,L,Blue
P04751,Product 4751,Accessories,Bags,BrandC,138.47,42.69,L,Blue
P04752,Product 4752,Footwear,Shoes,BrandA,135.79,33.26,S,Blue
P04753,Product 4753,Footwear,Bags,BrandC,143.05,255.88,S,Black
P04754,Product 4754,Footwear,Caps,BrandB,127.11,33.4,L,Blue
P04755,Product 4755,Apparel,Caps,BrandB,91.06,295.2,L,Red
P04756,Product 4756,Apparel,Caps,BrandA,64.43,113.92,S,Black
P04757,Product 4757,Footwear,Caps,BrandA,76.29,105.34,L,Red
P04758,Product 4758,Footwear,Bags,BrandB,131.53,36.57,M,Blue
P04759,Product 4759,Apparel,Caps,BrandC,48.7,179.84,M,Blue
P04760,Product 4760,Apparel,Bags,BrandC,28.09,179.91,S,Blue
P04761,Product 4761,Apparel,Bags,BrandA,25.42,153.2,S,Black
P04762,Product 4762,Apparel,Shoes,BrandA,124.91,100.2,L,Blue
P04763,Product 4763,Footwear,Caps,BrandB,115.42,116.89,L,Red
P04764,Product 4764,Apparel,Caps,BrandB,77.16,102.95,M,Black
P04765,Product 4765,Footwear,Shoes,BrandA,44.86,133.58,S,Red
P04766,Product 4766,Accessories,Bags,BrandB,103.25,109.12,S,Red
P04767,Product 4767,Accessories,Caps,BrandA,10.57,205.9,S,Red
P04768,Product 4768,Apparel,Bags,BrandA,87.39,95.78,S,Red
P04769,Product 4769,Accessories,Shoes,BrandC,62.77,111.74,M,Red
P04770,Product 4770,Accessories,Bags,BrandA,146.79,136.28,M,Blue
P04771,Product 4771,Accessories,Caps,BrandB,78.6,11.15,S,Red
P04772,Product 4772,Apparel,Bags,BrandC,85.08,152.7,M,Red
P04773,Product 4773,Apparel,Bags,BrandC,108.29,84.19,S,Blue
P04774,Product 4774,Accessories,Caps,BrandB,75.26,26.28,M,Black
P04775,Product 4775,Footwear,Caps,BrandB,37.56,274.2,L,Blue
P04776,Product 4776,Accessories,Bags,BrandB,82.91,103.5,M,Black
P04777,Product 4777,Apparel,Bags,BrandA,141.92,133.56,S,Red
P04778,Product 4778,Apparel,Shoes,BrandC,64.44,249.93,L,Blue
P04779,Product 4779,Apparel,Caps,BrandA,103.55,58.37,S,Black
P04780,Product 4780,Accessories,Bags,BrandA,146.81,256.59,L,Black
P04781,Product 4781,Footwear,Caps,BrandA,125.34,80.08,L,Blue
P04782,Product 4782,Apparel,Shoes,BrandA,100.56,180.82,M,Blue
P04783,Product 4783,Apparel,Bags,BrandC,111.72,208.85,M,Blue
P04784,Product 4784,Accessories,Bags,BrandC,140.79,272.45,L,Blue
P04785,Product 4785,Footwear,Bags,BrandA,144.16,186.22,L,Blue
P04786,Product 4786,Accessories,Caps,BrandB,145.5,141.44,L,Red
P04787,Product 4787,Apparel,Shoes,BrandC,95.72,175.96,S,Red
P04788,Product 4788,Footwear,Caps,BrandA,60.78,68.6,M,Blue
P04789,Product 4789,Footwear,Bags,BrandB,24.31,209.83,S,Blue
P04790,Product 4790,Apparel,Shoes,BrandB,60.9,64.2,M,Red
P04791,Product 4791,Footwear,Bags,BrandA,141.73,171.6,S,Black
P04792,Product 4792,Footwear,Bags,BrandC,134.02,197.81,M,Red
P04793,Product 4793,Accessories,Caps,BrandB,80.93,270.59,L,Blue
P04794,Product 4794,Apparel,Bags,BrandC,82.87,140.56,L,Black
P04795,Product 4795,Apparel,Shoes,BrandC,49.79,234.85,M,Blue
P04796,Product 4796,Apparel,Bags,BrandB,70.9,58.58,L,Black
P04797,Product 4797,Apparel,Bags,BrandA,108.6,55.3,L,Blue
P04798,Product 4798,Apparel,Caps,BrandB,63.35,162.19,S,Red
P04799,Product 4799,Footwear,Shoes,BrandB,32.26,182.94,M,Blue
P04800,Product 4800,Accessories,Caps,BrandC,83.42,193.38,L,Red
P04801,Product 4801,Apparel,Bags,BrandA,37.67,226.25,M,Black
P04802,Product 4802,Accessories,Caps,BrandC,146.27,95.53,S,Red
P04803,Product 4803,Accessories,Caps,BrandB,61.6,190.56,M,Black
P04804,Product 4804,Footwear,Caps,BrandA,136.9,64.56,S,Blue
P04805,Product 4805,Apparel,Caps,BrandA,37.71,73.51,S,Red
P04806,Product 4806,Footwear,Bags,BrandA,32.44,29.52,S,Black
P04807,Product 4807,Apparel,Bags,BrandA,94.45,226.63,L,Black
P04808,Product 4808,Footwear,Shoes,BrandA,118.01,157.03,S,Black
P04809,Product 4809,Accessories,Caps,BrandB,87.18,79.07,M,Black
P04810,Product 4810,Apparel,Caps,BrandB,38.32,171.31,M,Blue
P04811,Product 4811,Accessories,Shoes,BrandB,10.49,112.73,L,Blue
P04812,Product 4812,Accessories,Caps,BrandC,94.65,252.79,L,Blue
P04813,Product 4813,Footwear,Shoes,BrandA,24.0,163.16,S,Black
P04814,Product 4814,Apparel,Bags,BrandA,54.76,18.65,S,Blue
P04815,Product 4815,Accessories,Shoes,BrandB,102.99,295.68,S,Black
P04816,Product 4816,Footwear,Caps,BrandA,19.21,31.55,L,Black
P04817,Product 4817,Apparel,Shoes,BrandC,23.45,211.83,L,Black
P04818,Product 4818,Apparel,Bags,BrandA,13.94,136.8,M,Red
P04819,Product 4819,Accessories,Caps,BrandA,149.43,82.3,S,Blue
P04820,Product 4820,Apparel,Bags,BrandC,61.13,206.17,S,Blue
P04821,Product 4821,Accessories,Bags,BrandB,136.34,46.51,M,Red
P04822,Product 4822,Apparel,Shoes,BrandB,47.57,258.89,M,Red
P04823,Product 4823,Footwear,Bags,BrandA,114.21,82.68,M,Red
P04824,Product 4824,Accessories,Caps,BrandC,36.76,114.82,M,Red
P04825,Product 4825,Accessories,Bags,BrandB,77.26,193.47,S,Black
P04826,Product 4826,Apparel,Bags,BrandB,124.57,10.3,L,Blue
P04827,Product 4827,Apparel,Shoes,BrandB,123.37,147.1,S,Blue
P04828,Product 4828,Accessories,Bags,BrandA,120.17,269.33,M,Blue
P04829,Product 4829,Apparel,Shoes,BrandC,124.44,207.32,L,Black
P04830,Product 4830,Footwear,Shoes,BrandA,35.66,122.49,S,Blue
P04831,Product 4831,Apparel,Caps,BrandB,74.92,201.52,M,Red
P04832,Product 4832,Footwear,Caps,BrandC,75.31,281.61,L,Blue
P04833,Product 4833,Footwear,Caps,BrandA,134.12,64.46,L,Blue
P04834,Product 4834,Footwear,Caps,BrandB,48.05,164.22,L,Black
P04835,Product 4835,Footwear,Shoes,BrandB,140.07,78.07,S,Red
P04836,Product 4836,Footwear,Bags,BrandA,70.37,257.73,M,Red
P04837,Product 4837,Apparel,Caps,BrandB,102.12,219.1,S,Red
P04838,Product 4838,Footwear,Caps,BrandB,43.99,242.31,S,Blue
P04839,Product 4839,Apparel,Caps,BrandC,64.49,283.47,S,Red
P04840,Product 4840,Footwear,Bags,BrandB,107.92,77.37,L,Red
P04841,Product 4841,Accessories,Caps,BrandA,79.35,24.13,M,Blue
P04842,Product 4842,Footwear,Bags,BrandC,139.95,94.36,S,Black
P04843,Product 4843,Accessories,Shoes,BrandA,111.88,125.75,M,Blue
P04844,Product 4844,Footwear,Shoes,BrandB,86.84,191.3,L,Black
P04845,Product 4845,Footwear,Shoes,BrandC,133.57,241.33,S,Black
P04846,Product 4846,Footwear,Bags,BrandC,101.51,111.44,M,Red
P04847,Product 4847,Accessories,Caps,BrandC,98.86,147.31,L,Red
P04848,Product 4848,Accessories,Caps,BrandC,40.72,237.79,S,Blue
P04849,Product 4849,Footwear,Caps,BrandA,62.25,75.35,S,Black
P04850,Product 4850,Apparel,Caps,BrandB,104.08,72.97,M,Blue
P04851,Product 4851,Footwear,Caps,BrandB,134.31,180.88,M,Red
P04852,Product 4852,Accessories,Bags,BrandC,50.75,136.46,S,Black
P04853,Product 4853,Footwear,Shoes,BrandB,36.25,285.18,S,Red
P04854,Product 4854,Accessories,Caps,BrandA,91.09,113.54,L,Red
P04855,Product 4855,Accessories,Shoes,BrandB,14.74,230.27,L,Red
P04856,Product 4856,Accessories,Bags,BrandA,108.61,179.1,S,Black
P04857,Product 4857,Footwear,Bags,BrandA,106.96,25.83,M,Black
P04858,Product 4858,Accessories,Caps,BrandB,56.47,34.47,M,Red
P04859,Product 4859,Accessories,Bags,BrandA,134.44,68.92,S,Black
P04860,Product 4860,Footwear,Shoes,BrandA,77.82,51.51,L,Red
P04861,Product 4861,Accessories,Caps,BrandA,98.64,105.52,S,Red
P04862,Product 4862,Footwear,Caps,BrandA,35.39,177.91,M,Red
P04863,Product 4863,Accessories,Shoes,BrandC,65.51,184.69,S,Black
P04864,Product 4864,Apparel,Caps,BrandB,130.05,180.45,S,Blue
P04865,Product 4865,Apparel,Caps,BrandC,35.88,44.11,L,Blue
P04866,Product 4866,Accessories,Shoes,BrandA,61.63,184.07,M,Black
P04867,Product 4867,Apparel,Caps,BrandB,51.12,128.83,M,Black
P04868,Product 4868,Footwear,Caps,BrandA,26.91,271.89,S,Red
P04869,Product 4869,Apparel,Shoes,BrandB,47.01,274.48,M,Red
P04870,Product 4870,Accessories,Bags,BrandC,38.75,232.77,M,Blue
P04871,Product 4871,Accessories,Shoes,BrandB,138.92,213.9,M,Red
P04872,Product 4872,Footwear,Caps,BrandA,112.46,43.34,M,Blue
P04873,Product 4873,Accessories,Shoes,BrandB,50.83,34.56,L,Blue
P04874,Product 4874,Footwear,Caps,BrandB,115.68,253.84,L,Black
P04875,Product 4875,Apparel,Caps,BrandC,8.21,133.83,L,Black
P04876,Product 4876,Apparel,Shoes,BrandA,81.35,140.9,L,Black
P04877,Product 4877,Footwear,Caps,BrandB,41.3,255.86,L,Blue
P04878,Product 4878,Footwear,Bags,BrandC,21.58,190.21,M,Black
P04879,Product 4879,Accessories,Caps,BrandB,133.14,62.03,S,Blue
P04880,Product 4880,Apparel,Shoes,BrandA,33.9,71.19,S,Black
P04881,Product 4881,Footwear,Bags,BrandB,124.25,11.85,L,Blue
P04882,Product 4882,Apparel,Bags,BrandB,64.92,216.09,M,Red
P04883,Product 4883,Footwear,Caps,BrandB,7.07,150.83,L,Red
P04884,Product 4884,Apparel,Shoes,BrandB,111.22,285.49,S,Blue
P04885,Product 4885,Accessories,Caps,BrandA,91.47,217.06,M,Blue
P04886,Product 4886,Apparel,Caps,BrandC,54.9,39.91,M,Red
P04887,Product 4887,Apparel,Shoes,BrandC,45.82,56.85,M,Blue
P04888,Product 4888,Apparel,Shoes,BrandB,15.69,155.5,S,Blue
P04889,Product 4889,Apparel,Caps,BrandA,141.51,278.21,S,Red
P04890,Product 4890,Apparel,Bags,BrandA,76.63,81.7,L,Blue
P04891,Product 4891,Accessories,Caps,BrandA,17.4,249.42,L,Black
P04892,Product 4892,Footwear,Bags,BrandA,130.96,100.56,S,Red
P04893,Product 4893,Apparel,Caps,BrandA,45.43,88.27,L,Black
P04894,Product 4894,Accessories,Shoes,BrandA,34.52,271.4,S,Blue
P04895,Product 4895,Apparel,Bags,BrandB,45.74,23.7,M,Blue
P04896,Product 4896,Apparel,Shoes,BrandC,86.86,201.61,L,Black
P04897,Product 4897,Footwear,Shoes,BrandC,15.74,22.52,S,Blue
P04898,Product 4898,Apparel,Shoes,BrandB,74.85,242.22,S,Blue
P04899,Product 4899,Accessories,Shoes,BrandC,134.88,250.53,S,Black
P04900,Product 4900,Accessories,Shoes,BrandA,32.28,269.07,L,Blue
P04901,Product 4901,Footwear,Caps,BrandA,53.02,63.97,L,Red
P04902,Product 4902,Apparel,Bags,BrandC,62.44,46.1,M,Black
P04903,Product 4903,Accessories,Caps,BrandA,90.0,156.03,L,Black
P04904,Product 4904,Apparel,Caps,BrandA,138.29,88.77,L,Black
P04905,Product 4905,Apparel,Caps,BrandC,62.21,185.83,L,Black
P04906,Product 4906,Apparel,Shoes,BrandB,15.03,158.99,M,Red
P04907,Product 4907,Footwear,Caps,BrandC,55.45,52.01,M,Black
P04908,Product 4908,Apparel,Bags,BrandC,32.56,224.39,M,Black
P04909,Product 4909,Accessories,Caps,BrandC,99.51,243.1,L,Blue
P04910,Product 4910,Apparel,Shoes,BrandC,9.24,289.28,S,Black
P04911,Product 4911,Accessories,Bags,BrandB,47.33,124.71,L,Blue
P04912,Product 4912,Apparel,Bags,BrandB,84.05,107.94,M,Black
P04913,Product 4913,Accessories,Bags,BrandA,45.21,65.76,L,Black
P04914,Product 4914,Accessories,Bags,BrandA,84.89,62.45,L,Red
P04915,Product 4915,Apparel,Caps,BrandC,21.63,103.11,S,Blue
P04916,Product 4916,Apparel,Shoes,BrandA,141.71,294.73,S,Red
P04917,Product 4917,Accessories,Bags,BrandB,47.18,36.76,L,Blue
P04918,Product 4918,Footwear,Bags,BrandA,138.84,85.22,M,Black
P04919,Product 4919,Apparel,Shoes,BrandA,52.25,34.93,L,Red
P04920,Product 4920,Footwear,Caps,BrandA,118.37,89.35,L,Blue
P04921,Product 4921,Apparel,Bags,BrandC,40.7,36.8,L,Blue
P04922,Product 4922,Apparel,Caps,BrandA,102.12,157.41,M,Red
P04923,Product 4923,Apparel,Caps,BrandB,51.94,137.12,M,Blue
P04924,Product 4924,Apparel,Caps,BrandB,78.83,60.47,M,Black
P04925,Product 4925,Footwear,Caps,BrandB,102.7,60.69,M,Blue
P04926,Product 4926,Apparel,Bags,BrandB,90.39,191.57,M,Black
P04927,Product 4927,Accessories,Bags,BrandA,88.56,122.27,L,Blue
P04928,Product 4928,Accessories,Caps,BrandC,14.52,26.3,M,Red
P04929,Product 4929,Footwear,Caps,BrandB,41.12,276.86,L,Black
P04930,Product 4930,Apparel,Shoes,BrandB,87.92,127.44,L,Blue
P04931,Product 4931,Accessories,Shoes,BrandC,7.66,181.4,L,Black
P04932,Product 4932,Footwear,Shoes,BrandC,41.34,266.77,S,Red
P04933,Product 4933,Apparel,Bags,BrandB,38.23,126.63,M,Blue
P04934,Product 4934,Accessories,Shoes,BrandB,41.23,247.99,M,Blue
P04935,Product 4935,Accessories,Bags,BrandC,82.66,275.28,L,Black
P04936,Product 4936,Footwear,Bags,BrandB,89.38,60.48,S,Red
P04937,Product 4937,Apparel,Bags,BrandB,136.8,268.82,M,Red
P04938,Product 4938,Apparel,Bags,BrandA,60.97,44.75,L,Blue
P04939,Product 4939,Accessories,Shoes,BrandC,139.35,89.79,S,Black
P04940,Product 4940,Accessories,Caps,BrandA,99.53,244.38,L,Blue
P04941,Product 4941,Accessories,Caps,BrandA,137.34,271.2,S,Blue
P04942,Product 4942,Apparel,Caps,BrandC,125.85,208.4,L,Black
P04943,Product 4943,Footwear,Shoes,BrandA,104.7,40.4,M,Red
P04944,Product 4944,Footwear,Caps,BrandB,56.64,161.67,L,Blue
P04945,Product 4945,Apparel,Shoes,BrandA,39.96,176.06,L,Blue
P04946,Product 4946,Footwear,Shoes,BrandC,37.25,91.74,S,Black
P04947,Product 4947,Accessories,Shoes,BrandB,143.07,297.48,S,Black
P04948,Product 4948,Footwear,Caps,BrandB,143.99,107.33,M,Blue
P04949,Product 4949,Footwear,Caps,BrandB,110.1,70.97,L,Red
P04950,Product 4950,Footwear,Caps,BrandB,133.15,41.94,S,Black
P04951,Product 4951,Accessories,Bags,BrandA,138.25,119.77,M,Blue
P04952,Product 4952,Apparel,Shoes,BrandA,79.18,210.86,M,Red
P04953,Product 4953,Accessories,Bags,BrandB,96.21,77.11,S,Black
P04954,Product 4954,Apparel,Shoes,BrandC,65.72,233.17,S,Black
P04955,Product 4955,Apparel,Caps,BrandB,65.68,49.27,L,Blue
P04956,Product 4956,Apparel,Shoes,BrandA,10.57,137.74,M,Black
P04957,Product 4957,Footwear,Shoes,BrandB,67.9,213.69,S,Blue
P04958,Product 4958,Footwear,Bags,BrandA,102.66,49.24,M,Black
P04959,Product 4959,Apparel,Shoes,BrandB,66.19,183.37,L,Red
P04960,Product 4960,Apparel,Caps,BrandC,131.5,241.7,S,Red
P04961,Product 4961,Footwear,Shoes,BrandB,53.22,182.71,M,Black
P04962,Product 4962,Accessories,Shoes,BrandC,24.24,158.32,S,Blue
P04963,Product 4963,Apparel,Shoes,BrandC,122.68,253.11,L,Black
P04964,Product 4964,Accessories,Bags,BrandB,102.72,295.77,L,Blue
P04965,Product 4965,Footwear,Shoes,BrandC,40.06,62.58,L,Black
P04966,Product 4966,Apparel,Shoes,BrandC,82.79,210.49,L,Red
P04967,Product 4967,Accessories,Bags,BrandA,63.27,33.39,S,Blue
P04968,Product 4968,Accessories,Bags,BrandA,141.13,22.42,S,Red
P04969,Product 4969,Accessories,Bags,BrandC,93.06,91.44,M,Red
P04970,Product 4970,Footwear,Bags,BrandB,27.97,291.57,M,Red
P04971,Product 4971,Footwear,Caps,BrandC,77.81,170.14,S,Black
P04972,Product 4972,Accessories,Caps,BrandB,130.07,87.8,S,Blue
P04973,Product 4973,Accessories,Shoes,BrandA,102.37,48.45,M,Red
P04974,Product 4974,Footwear,Caps,BrandB,127.16,276.85,S,Blue
P04975,Product 4975,Accessories,Shoes,BrandC,41.31,115.09,L,Blue
P04976,Product 4976,Accessories,Caps,BrandC,133.81,98.94,L,Red
P04977,Product 4977,Footwear,Bags,BrandC,114.56,258.81,L,Black
P04978,Product 4978,Accessories,Bags,BrandC,110.69,185.28,M,Red
P04979,Product 4979,Accessories,Caps,BrandC,55.25,58.9,S,Red
P04980,Product 4980,Accessories,Caps,BrandB,133.71,132.24,M,Blue
P04981,Product 4981,Footwear,Shoes,BrandC,97.51,279.19,M,Black
P04982,Product 4982,Accessories,Shoes,BrandA,128.52,271.35,S,Blue
P04983,Product 4983,Footwear,Shoes,BrandC,57.34,30.33,M,Black
P04984,Product 4984,Footwear,Bags,BrandB,26.12,87.9,L,Red
P04985,Product 4985,Apparel,Bags,BrandC,53.19,54.82,S,Black
P04986,Product 4986,Apparel,Bags,BrandC,71.01,164.81,L,Blue
P04987,Product 4987,Accessories,Bags,BrandB,82.34,227.5,L,Red
P04988,Product 4988,Footwear,Shoes,BrandC,79.07,95.71,S,Black
P04989,Product 4989,Apparel,Bags,BrandB,84.18,229.82,L,Black
P04990,Product 4990,Accessories,Bags,BrandC,127.05,203.93,L,Blue
P04991,Product 4991,Apparel,Bags,BrandA,29.66,221.18,L,Black
P04992,Product 4992,Apparel,Bags,BrandC,50.83,284.99,S,Red
P04993,Product 4993,Footwear,Caps,BrandB,133.85,133.14,S,Black
